id,title,verdict,field_with_diff,dataset_value,source_value,confidence_score,notes
business_05839,Leo Davidsohn,MATCH,(all),,,1.0,exact
business_05840,Leo Davidsohn Getreide und Futtermittel Großhandlung,MATCH,(all),,,1.0,exact
business_05841,Leo Dobschiner,MATCH,(all),,,1.0,exact
business_05842,Leo Falkenstein AG Polstermaterialien,MATCH,(all),,,1.0,exact
business_05843,Leo Feist,MATCH,(all),,,1.0,exact
business_05844,Leo Geisenberg,FIELD_DIFF,original_address,"e Frankfurter Str. 83, Berlin","Große Frankfurter Str. 83, Berlin",0.65,address_differs
business_05845,Leo Gluskinos,MATCH,(all),,,1.0,exact
business_05846,Leo Goldberger,MATCH,(all),,,1.0,exact
business_05847,Leo Goldschmidt Getreide und Bankkommissionen,MATCH,(all),,,1.0,exact
business_05848,Leo Gottschalk,MATCH,(all),,,1.0,exact_ambiguous_2
business_05849,Leo Gottschalk,MATCH,(all),,,1.0,exact_ambiguous_2
business_05850,Leo Groß,MATCH,(all),,,1.0,exact
business_05851,Leo Grünberg Lebensmittel Großhandlung Import und Export,FIELD_DIFF,original_address,"e Hamburger Str. 30, Berlin","Große Hamburger Str. 30, Berlin",0.65,address_differs
business_05852,"Leo Gumpert, Inhaber: Hugo Translateur",MATCH,(all),,,1.0,exact
business_05853,Leo Habermann,FIELD_DIFF,original_address,"Friedrichstr. 59, Berlin","Neue Friedrichstr. 59, Berlin",0.65,address_differs
business_05854,Leo Henschel,MATCH,(all),,,1.0,exact
business_05855,Leo Herzig & Co,FIELD_DIFF,original_address,"Charlottenstr. 32, Berlin","Charlottenstr. 32a, Berlin",0.65,address_differs
business_05856,Leo Hirschler,MATCH,(all),,,1.0,exact
business_05857,Leo Ingwer (Altmetall) & Erich Ingwer (Kohle),MATCH,(all),,,1.0,exact
business_05858,Leo Jacob,FIELD_DIFF,original_address,"Universitätsstr. 2/3, Berlin","Universitätsstr. 2/3a, Berlin",0.65,address_differs
business_05859,Leo Jacobus,MATCH,(all),,,1.0,exact
business_05860,Leo Jaffe,MATCH,(all),,,1.0,exact
business_05861,Leo Loewy,MATCH,(all),,,1.0,exact
business_05862,Leo Manasse,MATCH,(all),,,1.0,exact
business_05863,Leo Matlatzki,MATCH,(all),,,1.0,exact
business_05864,Leo Messinger,MATCH,(all),,,1.0,exact
business_05865,Leo Meyersohn,MATCH,(all),,,1.0,exact
business_05866,Leo Michalowitz,MATCH,(all),,,1.0,exact
business_05867,Leo Mondry,MATCH,(all),,,1.0,exact
business_05868,Leo Moschkowitz,MATCH,(all),,,1.0,exact
business_05869,Leo Nußbaum GmbH,MATCH,(all),,,1.0,exact
business_05870,Leo Perl,MATCH,(all),,,1.0,exact
business_05871,Leo Josephsohn Nachf.,MATCH,(all),,,1.0,exact
business_05872,Leo Kahan,MATCH,(all),,,1.0,exact
business_05873,Leo Kalb,MATCH,(all),,,1.0,exact
business_05874,Leo Karpen,MATCH,(all),,,1.0,exact
business_05875,Leo Katz,MATCH,(all),,,1.0,exact
business_05876,Leo Kaufmann,MATCH,(all),,,1.0,exact
business_05877,Leo Kirschen,FIELD_DIFF,original_address,"enburger Str. 6, Berlin","Weißenburger Str. 6, Berlin",0.65,address_differs
business_05878,Leo Krus,MATCH,(all),,,1.0,exact
business_05879,Leo Krämer,MATCH,(all),,,1.0,exact
business_05880,Leo Lachmann,MATCH,(all),,,1.0,exact
business_05881,Leo Lamm,MATCH,(all),,,1.0,exact
business_05882,Leo Landau,MATCH,(all),,,1.0,exact
business_05883,Leo Lechner,MATCH,(all),,,1.0,exact
business_05884,Leo Lederhändler,MATCH,(all),,,1.0,exact
business_05885,Leo Lewinski,MATCH,(all),,,1.0,exact
business_05886,Leo Leß,MATCH,(all),,,1.0,exact
business_05887,Leo Libowski,FIELD_DIFF,original_address,"Paul-Singer-Str. 54, Berlin","Paul-Singer-Str. (Grüner Weg - Brauner Weg) 54, Berlin",0.65,address_differs
business_05888,Leo Licht,MATCH,(all),,,1.0,exact
business_05889,Leo Liepmannssohn Antiquariat,MATCH,(all),,,1.0,exact
business_05890,Leo Loewenthal,MATCH,(all),,,1.0,exact
business_05891,Leo Perlstein,MATCH,(all),,,1.0,exact
business_05892,Leo Pietrkowski & Co,MATCH,(all),,,1.0,exact
business_05893,Leo Presser,MATCH,(all),,,1.0,exact
business_05894,Leo Pruschnowski,MATCH,(all),,,1.0,exact
business_05895,Leo R. Dambitsch,MATCH,(all),,,1.0,exact
business_05896,Leo Reissner,MATCH,(all),,,1.0,exact
business_05897,Leo Rietzker,MATCH,(all),,,1.0,exact
business_05898,Leo Rosenbaum,MATCH,(all),,,1.0,exact
business_05899,Leo Rothschild,MATCH,(all),,,1.0,exact
business_05900,Leo Schiffmanowitsch,MATCH,(all),,,1.0,exact
business_05901,Leo Wald,FIELD_DIFF,original_address,"Königstr. 24, Berlin","Neue Königstr. 24, Berlin",0.65,address_differs
business_05902,Leo Weinreb,MATCH,(all),,,1.0,exact
business_05903,Leo Wjawmensky Bankkommissionsgeschäft,MATCH,(all),,,1.0,exact
business_05904,Leo Wolff Eisenhandlung,MATCH,(all),,,1.0,exact
business_05905,Leo Wolff Pumpenvertrieb,MATCH,(all),,,1.0,exact
business_05906,Leo Wollner,MATCH,(all),,,1.0,exact
business_05907,Leo van Dam,MATCH,(all),,,1.0,exact
business_05908,Leo-Michel Weiss,FIELD_DIFF,original_address,"Friedrichstr. 77, Berlin","Neue Friedrichstr. 77, Berlin",0.65,address_differs
business_05909,Leon Abermann,MATCH,(all),,,1.0,exact
business_05910,Leon Balischansky,MATCH,(all),,,1.0,exact
business_05911,Leo Schlesinger,MATCH,(all),,,1.0,exact
business_05912,Leo Schleyer,MATCH,(all),,,1.0,exact
business_05913,Leo Schuster,MATCH,(all),,,1.0,exact
business_05914,Leo Schwarzmann,MATCH,(all),,,1.0,exact
business_05915,Leo Sello,MATCH,(all),,,1.0,exact
business_05916,Leo Silberstein,MATCH,(all),,,1.0,exact
business_05917,Leo Smetana,MATCH,(all),,,1.0,exact
business_05918,Leo Spagat,MATCH,(all),,,1.0,exact
business_05919,Leo Strauß,MATCH,(all),,,1.0,exact
business_05920,Leo Taterka,FIELD_DIFF,original_address,"Ritterstr. 30, Berlin","Ritterstr. 30a, Berlin",0.65,address_differs
business_05921,Leon Berger,MATCH,(all),,,1.0,exact
business_05922,Leon Fenichl,FIELD_DIFF,original_address,"Hochmeisterstr. 16, Berlin","Hochmeisterstr. 16a, Berlin",0.65,address_differs
business_05923,Leon Fenichl GmbH,MATCH,(all),,,1.0,exact
business_05924,Leon Holzer,MATCH,(all),,,1.0,exact
business_05925,Leon Kahané,MATCH,(all),,,1.0,exact
business_05926,Leon Klausner,MATCH,(all),,,1.0,exact
business_05927,Leon Lew,MATCH,(all),,,1.0,exact
business_05928,Leon Marcus Damenhutfabrikation,MATCH,(all),,,1.0,exact
business_05929,Leon Picker GmbH,MATCH,(all),,,1.0,exact
business_05930,Leon Rakowski,MATCH,(all),,,1.0,exact
business_05931,Leonor Kroner,MATCH,(all),,,1.0,exact
business_05932,Leonor Poppelauer,MATCH,(all),,,1.0,exact
business_05933,Leopold Ader Eier engros,MATCH,(all),,,1.0,exact
business_05934,Leopold Baer,MATCH,(all),,,1.0,exact
business_05935,Leopold Bauchwitz,FIELD_DIFF,original_address,"Friedrichstr. 23, Berlin","Neue Friedrichstr. 23, Berlin",0.65,address_differs
business_05936,Leopold Brandt,MATCH,(all),,,1.0,exact
business_05937,Leopold Buttermilch,MATCH,(all),,,1.0,exact
business_05938,Leopold Caspary,MATCH,(all),,,1.0,exact
business_05939,Leopold Cohn,MATCH,(all),,,1.0,exact
business_05940,Leopold Cohnreich,MATCH,(all),,,1.0,exact
business_05941,Leopold Danielsohn,MATCH,(all),,,1.0,exact
business_05942,Leopold Domnauer GmbH,MATCH,(all),,,1.0,exact
business_05943,Leopold Fash,MATCH,(all),,,1.0,exact
business_05944,Leopold Feigenbaum,MATCH,(all),,,1.0,exact
business_05945,Leopold Gadiel,MATCH,(all),,,1.0,exact
business_05946,Leopold Glaser,MATCH,(all),,,1.0,exact
business_05947,Leopold Glaß (Glass),MATCH,(all),,,1.0,exact
business_05948,Leopold Hanf,FIELD_DIFF,original_address,"Königstr. 4, Berlin","Neue Königstr. 4, Berlin",0.65,address_differs
business_05949,Leopold Held,FIELD_DIFF,original_address,"Friedrichstr. 21, Berlin","Neue Friedrichstr. 21a, Berlin",0.65,address_differs
business_05950,Leopold Hirschowitz,MATCH,(all),,,1.0,exact
business_05951,Leon Schapira,MATCH,(all),,,1.0,exact
business_05952,Leon Véissid Orient-Teppich-Import,MATCH,(all),,,1.0,exact
business_05953,Leonhard Bloch,MATCH,(all),,,1.0,exact
business_05954,Leonhard Brasch,MATCH,(all),,,1.0,exact
business_05955,Leonhard Elkan Musterlager der Firma Ernst Wahlitz Turn-Teplitz-Wien,MATCH,(all),,,1.0,exact
business_05956,Leonhard Neumann,MATCH,(all),,,1.0,exact
business_05957,Leonhard Tietz AG,MATCH,(all),,,1.0,exact
business_05958,Leonhard Wertheim,MATCH,(all),,,1.0,exact
business_05959,Leonhard Zimmt,MATCH,(all),,,1.0,exact
business_05960,Leonie Sprinz,MATCH,(all),,,1.0,exact
business_05961,Leopold Holländer,MATCH,(all),,,1.0,exact
business_05962,Leopold Honig,MATCH,(all),,,1.0,exact
business_05963,Leopold Isaac,MATCH,(all),,,1.0,exact
business_05964,Leopold Joachim,MATCH,(all),,,1.0,exact
business_05965,Leopold Kahn,MATCH,(all),,,1.0,exact
business_05966,Leopold Kaim & Co,MATCH,(all),,,1.0,exact
business_05967,Leopold Karp,FIELD_DIFF,original_address,"Friedrichstr. 47, Berlin","Neue Friedrichstr. 47, Berlin",0.65,address_differs
business_05968,Leopold Kaufmann Schürzen- & Kinder-Konfektion,MATCH,(all),,,1.0,exact
business_05969,Leopold Klein,MATCH,(all),,,1.0,exact
business_05970,Leopold Koenigsberger,MATCH,(all),,,1.0,exact
business_05971,Leopold Mendelsohn & Co GmbH,MATCH,(all),,,1.0,exact
business_05972,Leopold Neisser,MATCH,(all),,,1.0,exact
business_05973,Leopold Nußbaum,MATCH,(all),,,1.0,exact
business_05974,Leopold Obersitzko,MATCH,(all),,,1.0,exact
business_05975,Leopold Pelziger,MATCH,(all),,,1.0,exact
business_05976,Leopold Pinn,MATCH,(all),,,1.0,exact
business_05977,Leopold Rausnitz,MATCH,(all),,,1.0,exact
business_05978,Leopold Rosenberg,MATCH,(all),,,1.0,exact
business_05979,Leopold Rosenow,MATCH,(all),,,1.0,exact
business_05980,Leopold Seeligmann,MATCH,(all),,,1.0,exact
business_05981,Leopold Seligmann,MATCH,(all),,,1.0,exact
business_05982,Leopold Silberstein,MATCH,(all),,,1.0,exact
business_05983,Leopold Singer,MATCH,(all),,,1.0,exact
business_05984,Leopold Spitzer Geflügel-Import-GmbH,MATCH,(all),,,1.0,exact
business_05985,Leopold Stein,FIELD_DIFF,original_address,"Königstr. 5/6, Berlin","Neue Königstr. 5/6, Berlin",0.65,address_differs
business_05986,Leopold Stern,MATCH,(all),,,1.0,exact
business_05987,Leopold Stiasny,MATCH,(all),,,1.0,exact
business_05988,Leopold Süsskind Vertretungen,MATCH,(all),,,1.0,exact
business_05989,Leopold Treitel,MATCH,(all),,,1.0,exact
business_05990,Leopold Weiß,MATCH,(all),,,1.0,exact
business_05991,Leopold Koos,MATCH,(all),,,1.0,exact
business_05992,Leopold Laserson,FIELD_DIFF,original_address,"Jakobstr. 20/22, Berlin","Alte Jakobstr. 20/22, Berlin",0.65,address_differs
business_05993,Leopold Lazarus,MATCH,(all),,,1.0,exact
business_05994,Leopold Levy,FIELD_DIFF,original_address,"Stubenrauchstr. 12, Berlin","Stubenrauchstr. 12b, Berlin",0.65,address_differs
business_05995,Leopold Liebrecht GmbH,MATCH,(all),,,1.0,exact
business_05996,Leopold Lindemann,MATCH,(all),,,1.0,exact
business_05997,Leopold Loewinsohn,MATCH,(all),,,1.0,exact
business_05998,Leopold Löwenstein,MATCH,(all),,,1.0,exact
business_05999,Leopold Markus,MATCH,(all),,,1.0,exact
business_06000,Leopold Matthes,MATCH,(all),,,1.0,exact
business_06001,Leopold Wolff,MATCH,(all),,,1.0,exact
business_06002,Leopold Zeisel,MATCH,(all),,,1.0,exact
business_06003,Leschziner & Co,FIELD_DIFF,original_address,"Königstr. 63/63, Berlin","Neue Königstr. 63/63, Berlin",0.65,address_differs
business_06004,Lesezirkel Daheim,MATCH,(all),,,1.0,exact
business_06005,Leske & Lehrer,MATCH,(all),,,1.0,exact
business_06006,Leske & Stupecki,MATCH,(all),,,1.0,exact
business_06007,"Leske, Moritz",MATCH,(all),,,1.0,exact
business_06008,Lesser & Korn,MATCH,(all),,,1.0,exact
business_06009,Lesser & Salinger,MATCH,(all),,,1.0,exact
business_06010,Lesser Baruch,MATCH,(all),,,1.0,exact
business_06011,Lewin & Dreyfuß KG,MATCH,(all),,,1.0,exact
business_06012,Lewin & Glück,MATCH,(all),,,1.0,exact
business_06013,"Lewin, Gertrud",MATCH,(all),,,1.0,exact
business_06014,"Lewin, Paul",MATCH,(all),,,1.0,exact
business_06015,Lewinnek & Schönlank,MATCH,(all),,,1.0,exact_ambiguous_2
business_06016,Lewinnek & Schönlank,FIELD_DIFF,original_address,"Kronenstr. 33, Berlin","Kronenstr. 41, Berlin",0.65,address_differs
business_06017,Lewinnek-Modelle,MATCH,(all),,,1.0,exact
business_06018,Lewinski & Lewy,FIELD_DIFF,original_address,"Jakobstr. 26, Berlin","Neue Jakobstr. 26, Berlin",0.65,address_differs
business_06019,Lewinsky & Mayer,MATCH,(all),,,1.0,exact
business_06020,"Lewinsky, Isidor",MATCH,(all),,,1.0,exact
business_06021,Levy & Hanauer,MATCH,(all),,,1.0,exact
business_06022,Levy & Lehrhaupt,MATCH,(all),,,1.0,exact
business_06023,Levy & Prober,MATCH,(all),,,1.0,exact
business_06024,Levy & Salinger,MATCH,(all),,,1.0,exact
business_06025,Levy & Wolfsohn,MATCH,(all),,,1.0,exact
business_06026,"Levy, Hirsch Herbert",MATCH,(all),,,1.0,exact
business_06027,"Levy, Leo",MATCH,(all),,,1.0,exact
business_06028,"Lewandowski, Lilli",MATCH,(all),,,1.0,exact
business_06029,Lewek Bachner,MATCH,(all),,,1.0,exact
business_06030,Lewi Fungerhut,MATCH,(all),,,1.0,exact
business_06031,Lesser Levy,MATCH,(all),,,1.0,exact
business_06032,"Lesser, Nathan & Co",MATCH,(all),,,1.0,exact
business_06033,Lettner & Co,MATCH,(all),,,1.0,exact
business_06034,Levator Hebezeug Fabrik Kurt Goldstein,MATCH,(all),,,1.0,exact
business_06035,Levator-Hebezeug-GmbH,MATCH,(all),,,1.0,exact
business_06036,Leven Seide Karl Leven,MATCH,(all),,,1.0,exact
business_06037,"Levi, Eisdiele und Geflügelhandlung",MATCH,(all),,,1.0,exact
business_06038,"Levi, Fleischer & Co KG",MATCH,(all),,,1.0,exact
business_06039,Levin & Co,MATCH,(all),,,1.0,exact
business_06040,Levinsohn Moritz,MATCH,(all),,,1.0,exact
business_06041,"Lewinsohn, Emma geb. Wilke",MATCH,(all),,,1.0,exact
business_06042,"Lewinsohn, Kartoffelhändler",MATCH,(all),,,1.0,exact
business_06043,Lewit & Wedel,MATCH,(all),,,1.0,exact
business_06044,Lewy & Riese,MATCH,(all),,,1.0,exact
business_06045,Lewy's Erben Terrain-Verwertungs-GmbH,MATCH,(all),,,1.0,exact
business_06046,"Leyco, Strick- und Wirkwaren GmbH",MATCH,(all),,,1.0,exact
business_06047,Leyser & Alterthum,MATCH,(all),,,1.0,exact
business_06048,Leyser & Winterfeld,MATCH,(all),,,1.0,exact
business_06049,"Leyser, Fritz",MATCH,(all),,,1.0,exact
business_06050,Liberty-Haus Busse & Co,MATCH,(all),,,1.0,exact
business_06051,"Lichtenstaedt, Max",MATCH,(all),,,1.0,exact
business_06052,Lichtenstein,MATCH,(all),,,1.0,exact
business_06053,Lichtenstein & Mannheimer,MATCH,(all),,,1.0,exact
business_06054,"Lichtenstein, Hans",MATCH,(all),,,1.0,exact
business_06055,"Lichtenstein, Martha, geb. Perleberg",MATCH,(all),,,1.0,exact
business_06056,Lichter & Nachtigall,MATCH,(all),,,1.0,exact
business_06057,Lichterfelder Adler Apotheke Hermann Meyer,MATCH,(all),,,1.0,exact
business_06058,Lichthaus Mösch Erwin Mösch,MATCH,(all),,,1.0,exact
business_06059,Lidsky-Müller,MATCH,(all),,,1.0,exact
business_06060,"Liebenbaum, Eugenie",MATCH,(all),,,1.0,exact
business_06061,Lieber & Co GmbH,MATCH,(all),,,1.0,exact
business_06062,Liebert & Co,MATCH,(all),,,1.0,exact
business_06063,Liebert Steinberg & Co,MATCH,(all),,,1.0,exact
business_06064,"Liebert, Alfred",MATCH,(all),,,1.0,exact
business_06065,"Liebeskind, Adolf",MATCH,(all),,,1.0,exact
business_06066,Liebmann & Jacobson,MATCH,(all),,,1.0,exact
business_06067,Liepmann & Ernst Landsberger,MATCH,(all),,,1.0,exact
business_06068,Liesegang & Co Baugesellschaft mbH,MATCH,(all),,,1.0,exact
business_06069,Likör und Weinhandlung Brauner Weg 100 Else Czwiklitzer,FIELD_DIFF,original_address,"Likör und Weinhandlung Brauner Weg 100, Berlin","Paul-Singer-Str. (Grüner Weg - Brauner Weg) 100, Berlin",0.65,address_differs
business_06070,Likörfabrikation und Weinhandlung Feuerstein u. Czwiklitzer,MATCH,(all),,,1.0,exact
business_06071,Lilienthal & Samelson,MATCH,(all),,,1.0,exact
business_06072,"Lilli Aronheim, Vertreterin der Firma Sambach Edellikörfabrik GmbH",MATCH,(all),,,1.0,exact
business_06073,Lilly Bielschowsky,MATCH,(all),,,1.0,exact
business_06074,Lilly Jacobius (Lilli Jacobius),MATCH,(all),,,1.0,exact
business_06075,"Lilly Silberstein, in Firma Stickerei Lehmann",MATCH,(all),,,1.0,exact
business_06076,Lilly Stern,MATCH,(all),,,1.0,exact
business_06077,Limba GmbH zur Herstellung alkoholfreier Getränke,MATCH,(all),,,1.0,exact
business_06078,Linda Levy,FIELD_DIFF,original_address,"Rochstr. 15, Berlin","Rochstr. 15 = Zentralmarkthalle Stand 96, Berlin",0.65,address_differs
business_06079,Lindemann & Co,MATCH,(all),,,1.0,exact
business_06080,Lindemann & Lüdecke,MATCH,(all),,,1.0,exact
business_06081,"Lissy Meyersohn, Familienheim Lietzensee",MATCH,(all),,,1.0,exact
business_06082,Littauer & Boysen,MATCH,(all),,,1.0,exact
business_06083,Littauer Nähmaschinen,MATCH,(all),,,1.0,exact
business_06084,Litten & Finkelstein,MATCH,(all),,,1.0,exact
business_06085,"Litten, Benno",MATCH,(all),,,1.0,exact
business_06086,Littmann & Co,MATCH,(all),,,1.0,exact
business_06087,Littmann & Eichler,FIELD_DIFF,original_address,"Paul-Singer-Str. 33, Berlin","Paul-Singer-Str. (Grüner Weg - Brauner Weg) 33, Berlin",0.65,address_differs
business_06088,Lloyd Gummimäntel GmbH,MATCH,(all),,,1.0,exact
business_06089,Lloyd-Treuhand AG,MATCH,(all),,,1.0,exact
business_06090,Locker & Aronovici,MATCH,(all),,,1.0,exact
business_06091,"Lindner, Käte",MATCH,(all),,,1.0,exact
business_06092,Lipman Brandstätter,MATCH,(all),,,1.0,exact
business_06093,Lippmann & Friedländer,MATCH,(all),,,1.0,exact
business_06094,Lippmann Ginsberg,MATCH,(all),,,1.0,exact
business_06095,Lippmann GmbH Lampenfabrik,MATCH,(all),,,1.0,exact
business_06096,"Lipski, Ruth",MATCH,(all),,,1.0,exact
business_06097,Liquidationskasse AG,MATCH,(all),,,1.0,exact
business_06098,Lissauer & Rosenfeld,MATCH,(all),,,1.0,exact
business_06099,Lisser & Stock GmbH,MATCH,(all),,,1.0,exact
business_06100,Lissner Röcke Siegfried Lissner,MATCH,(all),,,1.0,exact
business_06101,Lorsch & Co Tüten- und Papier-Vertrieb,MATCH,(all),,,1.0,exact
business_06102,Lortzing-Apotheke und Droguerie am Händelplatz Erhardt Otto,MATCH,(all),,,1.0,exact
business_06103,Lothar Gongola,MATCH,(all),,,1.0,exact
business_06104,Lothar Messow Erstes Linoleum- & Parkett-Bohner-Institut,MATCH,(all),,,1.0,exact
business_06105,Lothar Meyer,MATCH,(all),,,1.0,exact
business_06106,Lothar Rosenheimer,MATCH,(all),,,1.0,exact
business_06107,Lotte Kahn-Faffer,MATCH,(all),,,1.0,exact
business_06108,Louis Aronsohn,MATCH,(all),,,1.0,exact
business_06109,Louis B. Becher,MATCH,(all),,,1.0,exact
business_06110,Louis Baszynski,MATCH,(all),,,1.0,exact
business_06111,Loewenthal & Levy,MATCH,(all),,,1.0,exact
business_06112,"Loewenthal, Anny",MATCH,(all),,,1.0,exact
business_06113,Loewy & Kausch,MATCH,(all),,,1.0,exact
business_06114,Lombard- und Leihhaus Winterfeldt Moritz Warschauer,MATCH,(all),,,1.0,exact
business_06115,London Style Fedor Grünthal,MATCH,(all),,,1.0,exact
business_06116,London-Club David Mendheim,MATCH,(all),,,1.0,exact
business_06117,Lonny Wohlmann,MATCH,(all),,,1.0,exact
business_06118,Lord-Krawatten Bernhard Berenhaut,MATCH,(all),,,1.0,exact
business_06119,Lore Lilien,MATCH,(all),,,1.0,exact
business_06120,Lore Löwenstein,MATCH,(all),,,1.0,exact
business_06121,Loeb & Sutheim,MATCH,(all),,,1.0,exact
business_06122,Loebmann & Singer,MATCH,(all),,,1.0,exact
business_06123,Loeser & Bielschowsky,MATCH,(all),,,1.0,exact
business_06124,Loeser & Bielschowsky AG,MATCH,(all),,,1.0,exact
business_06125,Loeser & Bielschowsky in Liquidation,MATCH,(all),,,1.0,exact
business_06126,Loeser & Wolff GmbH,MATCH,(all),,,1.0,exact
business_06127,Loewe & Brann,FIELD_DIFF,original_address,"Universitätsstr. 2, Berlin","Universitätsstr. 2b, Berlin",0.65,address_differs
business_06128,Loewenberg & Machscheves,MATCH,(all),,,1.0,exact
business_06129,"Loewensohn, Carl",MATCH,(all),,,1.0,exact
business_06130,Loewenstein & Hecht,MATCH,(all),,,1.0,exact
business_06131,Louis Behrendt Alt-Militär-Effekten Großhandlung,MATCH,(all),,,1.0,exact
business_06132,Louis Berndt Nchf. Bank-KGaA,MATCH,(all),,,1.0,exact
business_06133,Louis Borchardt,MATCH,(all),,,1.0,exact
business_06134,Louis Borchardt Verlagsgesellschaft mbH,MATCH,(all),,,1.0,exact
business_06135,Louis Borower Juwelen u. Schmuckwaren,MATCH,(all),,,1.0,exact
business_06136,Louis Brünneck,MATCH,(all),,,1.0,exact
business_06137,Louis Cohn,FIELD_DIFF,original_address,"Friedrichstr. 37, Berlin","Neue Friedrichstr. 37, Berlin",0.65,address_differs
business_06138,Louis Cohn II,MATCH,(all),,,1.0,exact
business_06139,Louis Cohn jr. GmbH,FIELD_DIFF,original_address,"Tauentzienstr. 19, Berlin","Tauentzienstr. 19a, Berlin",0.65,address_differs
business_06140,Louis Cohn jr. Nfg.,MATCH,(all),,,1.0,exact
business_06141,Louis Hirsch & Söhne,MATCH,(all),,,1.0,exact
business_06142,Louis Hoffmann,MATCH,(all),,,1.0,exact
business_06143,Louis Jacobsohn,MATCH,(all),,,1.0,exact
business_06144,Louis Joachim vorm. N. Mendelsohn,MATCH,(all),,,1.0,exact
business_06145,Louis Jordan & Nassau,MATCH,(all),,,1.0,exact
business_06146,Louis Kayser,MATCH,(all),,,1.0,exact
business_06147,Louis L. Rabow,MATCH,(all),,,1.0,exact
business_06148,Louis Lamm,FIELD_DIFF,original_address,"Friedrichstr. 61/63, Berlin","Neue Friedrichstr. 61/63, Berlin",0.65,address_differs
business_06149,"Louis Lewinsohn, Bücherbude-Britz",MATCH,(all),,,1.0,exact
business_06150,Louis Lichtenstein,MATCH,(all),,,1.0,exact
business_06151,Louis Cuten,MATCH,(all),,,1.0,exact
business_06152,Louis Dallmann,MATCH,(all),,,1.0,exact
business_06153,Louis Eisner,MATCH,(all),,,1.0,exact
business_06154,Louis Freudenthal,MATCH,(all),,,1.0,exact
business_06155,Louis Fridberg Fondsmakler,MATCH,(all),,,1.0,exact
business_06156,Louis Goldstandt,MATCH,(all),,,1.0,exact
business_06157,Louis Groß,MATCH,(all),,,1.0,exact
business_06158,Louis Hamburger & Co,MATCH,(all),,,1.0,exact
business_06159,"Louis Herzberg, Elegante Herrenmoden",MATCH,(all),,,1.0,exact
business_06160,Louis Herzfeld,MATCH,(all),,,1.0,exact
business_06161,Louis Schachmann,MATCH,(all),,,1.0,exact
business_06162,Louis Senger,MATCH,(all),,,1.0,exact
business_06163,Louis Spiegel,FIELD_DIFF,original_address,"Platz 23, Berlin","Belle-Alliance-Platz 23, Berlin",0.65,address_differs
business_06164,Louis Stern & Co GmbH,FIELD_DIFF,original_address,"Nollendorfstr. 21, Berlin","Nollendorfstr. 21a, Berlin",0.65,address_differs
business_06165,Louis Wachsner & Co,MATCH,(all),,,1.0,exact
business_06166,Louis Wagner,MATCH,(all),,,1.0,exact
business_06167,Louis Warschauer,MATCH,(all),,,1.0,exact
business_06168,Louis Wilhelm,MATCH,(all),,,1.0,exact
business_06169,"Lucie Baer, Seifengroßhandlung",MATCH,(all),,,1.0,exact
business_06170,Lucie Blumberg,MATCH,(all),,,1.0,exact
business_06171,Louis Littauer,MATCH,(all),,,1.0,exact
business_06172,Louis Loeffler,MATCH,(all),,,1.0,exact
business_06173,Louis Loewenthal,MATCH,(all),,,1.0,exact
business_06174,Louis Mandelbaum,MATCH,(all),,,1.0,exact
business_06175,Louis Marcus Verlagsbuchhandlung,MATCH,(all),,,1.0,exact
business_06176,Louis Marx & Co,MATCH,(all),,,1.0,exact
business_06177,Louis Nethe,MATCH,(all),,,1.0,exact
business_06178,Louis Nossek,MATCH,(all),,,1.0,exact
business_06179,Louis Oppenheimer,MATCH,(all),,,1.0,exact
business_06180,Louis Peiser Söhne,MATCH,(all),,,1.0,exact
business_06181,"Louis Petri, Möbelfabrik",MATCH,(all),,,1.0,exact
business_06182,Louis Philipsohn,MATCH,(all),,,1.0,exact
business_06183,Louis Rosenberg,FIELD_DIFF,original_address,"( Trade ) Eingetragen im Handelsregister/ Gründung 1911 Erloschen 1942 Zentralviehhof , Berlin","Zentralviehhof , Berlin",0.65,address_differs
business_06184,Louis Rosenthal & Co AG,MATCH,(all),,,1.0,exact
business_06185,Louis Rosenthal jr.,FIELD_DIFF,original_address,"Schützenstr. 2, Berlin","Alte Schützenstr. 2, Berlin",0.65,address_differs
business_06186,Louis Rotholz,MATCH,(all),,,1.0,exact
business_06187,Louis Ryschwalski,FIELD_DIFF,original_address,"Scharrenstr. 9, Berlin","Scharrenstr. 9a, Berlin",0.65,address_differs
business_06188,Louis Salomon,MATCH,(all),,,1.0,exact
business_06189,Louis Salomon Nachf. Inh.: Julius Weiß,MATCH,(all),,,1.0,exact
business_06190,Louis Salomon vormals Willy Ferg GmbH,MATCH,(all),,,1.0,exact
business_06191,Lucie Hartstein,MATCH,(all),,,1.0,exact
business_06192,Ludmer & Tieger,MATCH,(all),,,1.0,exact
business_06193,Ludwig & Robert Reichmann KG,MATCH,(all),,,1.0,exact
business_06194,Ludwig Alexander,MATCH,(all),,,1.0,exact
business_06195,Ludwig Baer,MATCH,(all),,,1.0,exact
business_06196,Ludwig Baum,MATCH,(all),,,1.0,exact
business_06197,Ludwig Bernstein,MATCH,(all),,,1.0,exact
business_06198,Ludwig Bernstein & Co,MATCH,(all),,,1.0,exact
business_06199,Ludwig Blau,MATCH,(all),,,1.0,exact
business_06200,Ludwig Born,MATCH,(all),,,1.0,exact
business_06201,Ludwig Bowman,MATCH,(all),,,1.0,exact
business_06202,Ludwig Brann & Sohn vorm. E. Wagner Nachf.,MATCH,(all),,,1.0,exact
