2025-08-15 16:17:26,532 - INFO - Starting geocoding process...
2025-08-15 16:17:26,534 - INFO - Backup created: /Users/samfrons/Desktop/storymaps/data/storymaps.json.backup_20250815_161726
2025-08-15 16:17:26,542 - INFO - Loaded 4000 entries
2025-08-15 16:17:26,542 - INFO - Found 3898 entries needing geocoding
2025-08-15 16:17:26,543 - INFO - Processing 2495 unique addresses
2025-08-15 17:01:10,163 - INFO - Processing address 1245/2495: Holtzendorffstr. 16, Berlin
2025-08-15 17:01:11,653 - INFO - Geocoded: Holtzendorffstr. 16, Berlin -> (52.5053614, 13.2952233) confidence: 8.875486381318407e-05
2025-08-15 17:01:11,653 - INFO - Updated Cäcilien-Apotheke Dr. Georg F. Kuntze: (52.5053614, 13.2952233)
2025-08-15 17:01:11,653 - INFO - Processing address 1246/2495: Waitzstr. 23, Berlin
2025-08-15 17:01:13,170 - INFO - Geocoded: Waitzstr. 23, Berlin -> (52.5025081, 13.3059515) confidence: 8.875486381318407e-05
2025-08-15 17:01:13,175 - INFO - Updated Cäsar Hirsch: (52.5025081, 13.3059515)
2025-08-15 17:01:13,177 - INFO - Processing address 1247/2495: Klosterstr. 40, Berlin
2025-08-15 17:01:15,208 - INFO - Geocoded: Klosterstr. 40, Berlin -> (52.5186603, 13.4113815) confidence: 0.33382026067444703
2025-08-15 17:01:15,208 - INFO - Updated D. & M. Levy: (52.5186603, 13.4113815)
2025-08-15 17:01:15,208 - INFO - Processing address 1248/2495: Kurfürstendamm 91, Berlin
2025-08-15 17:01:16,709 - INFO - Geocoded: Kurfürstendamm 91, Berlin -> (52.4991799, 13.3011476) confidence: 8.875486381318407e-05
2025-08-15 17:01:16,711 - INFO - Updated D. & M. Lewy Bankgeschäft: (52.4991799, 13.3011476)
2025-08-15 17:01:16,712 - INFO - Processing address 1249/2495: Neue Promenade 3, Berlin
2025-08-15 17:01:18,452 - INFO - Geocoded: Neue Promenade 3, Berlin -> (52.5232441, 13.4021711) confidence: 8.875486381318407e-05
2025-08-15 17:01:18,452 - INFO - Updated D. Abraham & Co: (52.52327404024334, 13.401713738261812)
2025-08-15 17:01:18,452 - INFO - Updated Friedmann & Co: (52.52281295763398, 13.402681306141131)
2025-08-15 17:01:18,452 - INFO - Processing address 1250/2495: Uhlandstr. 183, Berlin
2025-08-15 17:01:20,728 - INFO - Geocoded: Uhlandstr. 183, Berlin -> (52.5039024, 13.3257229) confidence: 8.875486381318407e-05
2025-08-15 17:01:20,728 - INFO - Updated D. Benas jr.: (52.5039024, 13.3257229)
2025-08-15 17:01:20,728 - INFO - Processing address 1251/2495: Rungestr. 21, Berlin
2025-08-15 17:01:22,150 - INFO - Geocoded: Rungestr. 21, Berlin -> (52.5124324, 13.4192552) confidence: 8.875486381318407e-05
2025-08-15 17:01:22,150 - INFO - Updated D. Coundé AG: (52.51201569937874, 13.419319186901006)
2025-08-15 17:01:22,151 - INFO - Updated D. Coundé Vertriebs-GmbH: (52.5126411149096, 13.41950203983222)
2025-08-15 17:01:22,151 - INFO - Processing address 1252/2495: Dahlmannstr. 24, Berlin
2025-08-15 17:01:23,667 - INFO - Geocoded: Dahlmannstr. 24, Berlin -> (52.5012101, 13.3041485) confidence: 8.875486381318407e-05
2025-08-15 17:01:23,667 - INFO - Updated D. Croner: (52.5012101, 13.3041485)
2025-08-15 17:01:23,667 - INFO - Processing address 1253/2495: Zimmerstr.  60, Berlin
2025-08-15 17:01:25,352 - INFO - Geocoded: Zimmerstr.  60, Berlin -> (52.5081653, 13.3982488) confidence: 0.07085170629346904
2025-08-15 17:01:25,352 - INFO - Updated D. Czollack: (52.5081653, 13.3982488)
2025-08-15 17:01:25,352 - INFO - Processing address 1254/2495: Chausseestr. 46/48, Berlin
2025-08-15 17:01:27,358 - INFO - Geocoded: Chausseestr. 46/48, Berlin -> (52.5314074, 13.3820146) confidence: 0.36385788403092795
2025-08-15 17:01:27,358 - INFO - Updated D. J. Asriel & Co: (52.5314074, 13.3820146)
2025-08-15 17:01:27,358 - INFO - Processing address 1255/2495: Bachestr. 1, Berlin
2025-08-15 17:01:28,826 - INFO - Geocoded: Bachestr. 1, Berlin -> (52.4748571, 13.3277715) confidence: 8.875486381318407e-05
2025-08-15 17:01:28,826 - INFO - Updated D. J. Weiner & Co Bürobedarf-Schreibwaren-Vertrieb und Export: (52.4748571, 13.3277715)
2025-08-15 17:01:28,826 - INFO - Processing address 1256/2495: Trendelenburgstr. 16, Berlin
2025-08-15 17:01:30,294 - INFO - Geocoded: Trendelenburgstr. 16, Berlin -> (52.5061775, 13.2917322) confidence: 8.875486381318407e-05
2025-08-15 17:01:30,294 - INFO - Updated D. J. Weiner & Co Schreibmaschinen-Vertriebsgesellschaft mbH: (52.5061775, 13.2917322)
2025-08-15 17:01:30,294 - INFO - Processing address 1257/2495: 129/130, Berlin
2025-08-15 17:01:33,690 - INFO - Geocoded: 129/130, Berlin -> (52.510885, 13.3989367) confidence: 0.840425236063765
2025-08-15 17:01:33,752 - INFO - Updated D. L. Haim & Co GmbH: (52.51104453472953, 13.399278557135204)
2025-08-15 17:01:33,752 - INFO - Updated Gea's Ausstattungshaus Abrahamowicz & Gottschall: (52.510766899558575, 13.398573896275018)
2025-08-15 17:01:33,752 - INFO - Processing address 1258/2495: Dircksenstr. 26/27, Berlin
2025-08-15 17:01:36,553 - INFO - Geocoded: Dircksenstr. 26/27, Berlin -> (52.5234318, 13.4071408) confidence: 0.05342208819714653
2025-08-15 17:01:36,972 - INFO - Updated D. Lewinsky Nachfolger Inhaber Georg Anker: (52.523685981557776, 13.40721933734795)
2025-08-15 17:01:36,972 - INFO - Updated Das Jüdische Volk Verlagsgesellschaft mbH: (52.52348806969649, 13.407774156039043)
2025-08-15 17:01:36,972 - INFO - Updated Deutscher Wirtschaftsbedarf Gesellschaft zur Belieferung von Beamten und Angestellten mbH: (52.52367798063091, 13.407140612575033)
2025-08-15 17:01:36,972 - INFO - Updated Emil Israelski: (52.523801337921284, 13.407048381006875)
2025-08-15 17:01:36,973 - INFO - Updated Ernst Hirschel: (52.52371990971048, 13.40777284070915)
2025-08-15 17:01:36,973 - INFO - Processing address 1259/2495: Beuthstr. 19, Berlin
2025-08-15 17:01:39,051 - INFO - Geocoded: Beuthstr. 19, Berlin -> (52.5871174, 13.4099172) confidence: 8.875486381318407e-05
2025-08-15 17:01:39,595 - INFO - Updated D. Lichtenstein jr.: (52.5871174, 13.4099172)
2025-08-15 17:01:39,659 - INFO - Processing address 1260/2495: Kastanienallee 79, Berlin
2025-08-15 17:01:42,751 - INFO - Geocoded: Kastanienallee 79, Berlin -> (52.5366272, 13.4079224) confidence: 8.875486381318407e-05
2025-08-15 17:01:42,917 - INFO - Updated D. Meier: (52.5366272, 13.4079224)
2025-08-15 17:01:42,918 - INFO - Processing address 1261/2495: Kurfürstendamm 76, Berlin
2025-08-15 17:01:45,075 - INFO - Geocoded: Kurfürstendamm 76, Berlin -> (52.4995484, 13.3032205) confidence: 8.875486381318407e-05
2025-08-15 17:01:45,083 - INFO - Updated D. Ryczywol: (52.4995484, 13.3032205)
2025-08-15 17:01:45,084 - INFO - Processing address 1262/2495: Kaiserdamm 90, Berlin
2025-08-15 17:01:48,265 - INFO - Geocoded: Kaiserdamm 90, Berlin -> (52.5093646, 13.2826819) confidence: 8.875486381318407e-05
2025-08-15 17:01:48,381 - INFO - Updated D. S. Diamant: (52.5093646, 13.2826819)
2025-08-15 17:01:48,458 - INFO - Processing address 1263/2495: 32/34, Berlin
2025-08-15 17:01:53,512 - INFO - Geocoded: 32/34, Berlin -> (52.510885, 13.3989367) confidence: 0.840425236063765
2025-08-15 17:01:53,512 - INFO - Updated D. Woythaler: (52.510885, 13.3989367)
2025-08-15 17:01:53,513 - INFO - Processing address 1264/2495: Brückenstr. 13, Berlin
2025-08-15 17:01:56,826 - INFO - Geocoded: Brückenstr. 13, Berlin -> (52.5121318, 13.4169088) confidence: 8.875486381318407e-05
2025-08-15 17:01:56,827 - INFO - Updated D. Wurzel & Co: (52.51216005437396, 13.416844865737952)
2025-08-15 17:01:56,827 - INFO - Updated Degeka D. Goldstein & Co: (52.51229059194683, 13.416447898810933)
2025-08-15 17:01:56,827 - INFO - Processing address 1265/2495: Alt Moabit 75, Berlin
2025-08-15 17:01:58,732 - INFO - Geocoded: Alt Moabit 75, Berlin -> (52.5241465, 13.3334697) confidence: 8.875486381318407e-05
2025-08-15 17:01:58,733 - INFO - Updated Dachpix Gesellschaft Klemann & Co GmbH: (52.5241465, 13.3334697)
2025-08-15 17:01:58,734 - INFO - Processing address 1266/2495: Dagobert Koeppler textiles and clothing Wilhelmsaue  134, Berlin
2025-08-15 17:02:06,052 - WARNING - Failed to geocode: Dagobert Koeppler textiles and clothing Wilhelmsaue  134, Berlin
2025-08-15 17:02:06,052 - ERROR - Failed to geocode address: Dagobert Koeppler textiles and clothing Wilhelmsaue  134, Berlin
2025-08-15 17:02:06,052 - INFO - Processing address 1267/2495: Winterfeldstr. 45, Berlin
2025-08-15 17:02:12,381 - WARNING - Failed to geocode: Winterfeldstr. 45, Berlin
2025-08-15 17:02:12,382 - ERROR - Failed to geocode address: Winterfeldstr. 45, Berlin
2025-08-15 17:02:12,382 - INFO - Processing address 1268/2495: Kommandantenstr. 78, Berlin
2025-08-15 17:02:13,875 - INFO - Geocoded: Kommandantenstr. 78, Berlin -> (52.5093681, 13.4010204) confidence: 8.875486381318407e-05
2025-08-15 17:02:13,875 - INFO - Updated Dagobert Meyhardt, Dekorationsbedarf, Großhandel und Fabrikation: (52.50977850075546, 13.400490374451312)
2025-08-15 17:02:13,875 - INFO - Updated Gebrüder Friede: (52.509659773939674, 13.400448839492698)
2025-08-15 17:02:13,875 - INFO - Processing address 1269/2495: Roßstr. 1, Berlin
2025-08-15 17:02:15,660 - INFO - Geocoded: Roßstr. 1, Berlin -> (52.5121551, 13.4085379) confidence: 0.05342208819714653
2025-08-15 17:02:15,660 - INFO - Updated Dagobert Spiegel: (52.5121551, 13.4085379)
2025-08-15 17:02:15,660 - INFO - Processing address 1270/2495: Gerviniusstr. 17, Berlin
2025-08-15 17:02:21,138 - WARNING - Failed to geocode: Gerviniusstr. 17, Berlin
2025-08-15 17:02:21,140 - ERROR - Failed to geocode address: Gerviniusstr. 17, Berlin
2025-08-15 17:02:21,140 - INFO - Processing address 1271/2495: Klosterstr. 17/18, Berlin
2025-08-15 17:02:23,309 - INFO - Geocoded: Klosterstr. 17/18, Berlin -> (52.5299552, 13.1951424) confidence: 8.875486381318407e-05
2025-08-15 17:02:23,310 - INFO - Updated Dagobert Weinstock Burschenconfection: (52.5299552, 13.1951424)
2025-08-15 17:02:23,310 - INFO - Processing address 1272/2495: Rungestr. 27, Berlin
2025-08-15 17:02:24,930 - INFO - Geocoded: Rungestr. 27, Berlin -> (52.5124698, 13.4129107) confidence: 0.05342208819714653
2025-08-15 17:02:24,931 - INFO - Updated Dako Herstellung von Damenbekleidung GmbH: (52.5124698, 13.4129107)
2025-08-15 17:02:24,931 - INFO - Processing address 1273/2495: Tauentzienstr. 20, Berlin
2025-08-15 17:02:26,644 - INFO - Geocoded: Tauentzienstr. 20, Berlin -> (52.5024468, 13.3399937) confidence: 8.875486381318407e-05
2025-08-15 17:02:26,644 - INFO - Updated Dalemo Das Lebende Modell Robert Wertheim: (52.502186163005874, 13.339643172966245)
2025-08-15 17:02:26,644 - INFO - Updated Fritz Rollenhagen Nachf.: (52.50285051381326, 13.340546098489531)
2025-08-15 17:02:26,644 - INFO - Processing address 1274/2495: Turmstr. 33, Berlin
2025-08-15 17:02:28,378 - INFO - Geocoded: Turmstr. 33, Berlin -> (52.5265811, 13.3403231) confidence: 8.875486381318407e-05
2025-08-15 17:02:28,379 - INFO - Updated Damen Konfektion Gebrüder Neumann: (52.5265811, 13.3403231)
2025-08-15 17:02:28,380 - INFO - Processing address 1275/2495: Mohrenstr. 29/30, Berlin
2025-08-15 17:02:30,025 - INFO - Geocoded: Mohrenstr. 29/30, Berlin -> (52.511298, 13.3847578) confidence: 0.32314590312055647
2025-08-15 17:02:30,026 - INFO - Updated Damen-Sportmäntel Rekord GmbH: (52.51126141040369, 13.385209040623081)
2025-08-15 17:02:30,026 - INFO - Updated Grünthal & Co GmbH: (52.51123249882028, 13.38442409046134)
2025-08-15 17:02:30,027 - INFO - Processing address 1276/2495: Kronenstr. 47, Berlin
2025-08-15 17:02:31,632 - INFO - Geocoded: Kronenstr. 47, Berlin -> (52.511386, 13.3927068) confidence: 0.05342208819714653
2025-08-15 17:02:31,633 - INFO - Updated Damenconfektion Vertriebsgesellschaft mbH: (52.51154230304945, 13.392913882326711)
2025-08-15 17:02:31,633 - INFO - Updated Georg Bick: (52.51173283970681, 13.392730039028764)
2025-08-15 17:02:31,633 - INFO - Processing address 1277/2495: Seydelstr.  12, Berlin
2025-08-15 17:02:33,116 - INFO - Geocoded: Seydelstr.  12, Berlin -> (52.5093541, 13.4038828) confidence: 8.875486381318407e-05
2025-08-15 17:02:33,116 - INFO - Updated Damenmäntel-Fabrikation Bruntsch: (52.5093541, 13.4038828)
2025-08-15 17:02:33,116 - INFO - Processing address 1278/2495: Sedanstr. 35/37, Berlin
2025-08-15 17:02:35,131 - INFO - Geocoded: Sedanstr. 35/37, Berlin -> (52.4501366, 13.3342166) confidence: 0.05342208819714653
2025-08-15 17:02:35,132 - INFO - Updated Dampf-Marzipanmassen-Fabrik Germania Otto Wölfert & Co GmbH: (52.4501366, 13.3342166)
2025-08-15 17:02:35,132 - INFO - Processing address 1279/2495: Königstr. 18, Berlin
2025-08-15 17:02:37,184 - INFO - Geocoded: Königstr. 18, Berlin -> (52.4323717, 13.2481285) confidence: 8.875486381318407e-05
2025-08-15 17:02:37,184 - INFO - Updated Dampfschmalzsiederei Edmund Haase GmbH: (52.4323717, 13.2481285)
2025-08-15 17:02:37,184 - INFO - Processing address 1280/2495: Machnower Weg 9/11, Berlin
2025-08-15 17:02:39,026 - INFO - Geocoded: Machnower Weg 9/11, Berlin -> (52.4085231, 13.2652251) confidence: 8.875486381318407e-05
2025-08-15 17:02:39,026 - INFO - Updated Dampfwäscherei Berner Land Brasch & Co: (52.4085231, 13.2652251)
2025-08-15 17:02:39,026 - INFO - Processing address 1281/2495: Dampfwäscherei Carola textiles and clothing Prinzen Allee  34, Berlin
2025-08-15 17:02:46,633 - WARNING - Failed to geocode: Dampfwäscherei Carola textiles and clothing Prinzen Allee  34, Berlin
2025-08-15 17:02:46,638 - ERROR - Failed to geocode address: Dampfwäscherei Carola textiles and clothing Prinzen Allee  34, Berlin
2025-08-15 17:02:46,646 - INFO - Processing address 1282/2495: Thüringerstr. 16, Berlin
2025-08-15 17:02:53,323 - WARNING - Failed to geocode: Thüringerstr. 16, Berlin
2025-08-15 17:02:53,323 - ERROR - Failed to geocode address: Thüringerstr. 16, Berlin
2025-08-15 17:02:53,323 - INFO - Processing address 1283/2495: Müllerstr. 173, Berlin
2025-08-15 17:02:56,546 - INFO - Geocoded: Müllerstr. 173, Berlin -> (52.5414032, 13.3675444) confidence: 8.875486381318407e-05
2025-08-15 17:02:56,546 - INFO - Updated Daniel Haase: (52.5414032, 13.3675444)
2025-08-15 17:02:56,546 - INFO - Processing address 1284/2495: Sanderstr. 3, Berlin
2025-08-15 17:02:58,023 - INFO - Geocoded: Sanderstr. 3, Berlin -> (52.4921275, 13.4237475) confidence: 8.875486381318407e-05
2025-08-15 17:02:58,023 - INFO - Updated Daniel Huttner: (52.4921275, 13.4237475)
2025-08-15 17:02:58,023 - INFO - Processing address 1285/2495: Seydelstr. 31, Berlin
2025-08-15 17:02:59,510 - INFO - Geocoded: Seydelstr. 31, Berlin -> (52.5105202, 13.4033419) confidence: 8.875486381318407e-05
2025-08-15 17:02:59,511 - INFO - Updated Daniel Lachmann: (52.51035054866182, 13.403500730863795)
2025-08-15 17:02:59,511 - INFO - Updated Emil Loeser: (52.51012897068678, 13.402996931076608)
2025-08-15 17:02:59,511 - INFO - Processing address 1286/2495: Daniel Milberg transportation Unter den Linden  38, Berlin
2025-08-15 17:03:06,604 - WARNING - Failed to geocode: Daniel Milberg transportation Unter den Linden  38, Berlin
2025-08-15 17:03:06,605 - ERROR - Failed to geocode address: Daniel Milberg transportation Unter den Linden  38, Berlin
2025-08-15 17:03:06,605 - INFO - Processing address 1287/2495: 190, Berlin
2025-08-15 17:03:06,605 - WARNING - Incomplete address detected: 190, Berlin
2025-08-15 17:03:06,605 - ERROR - Failed to geocode address: 190, Berlin
2025-08-15 17:03:06,605 - INFO - Processing address 1288/2495: Elisabethstr.  12, Berlin
2025-08-15 17:03:08,656 - INFO - Geocoded: Elisabethstr.  12, Berlin -> (52.3899139, 13.3912699) confidence: 8.875486381318407e-05
2025-08-15 17:03:08,656 - INFO - Updated Daniel Pinkus: (52.3899139, 13.3912699)
2025-08-15 17:03:08,656 - INFO - Processing address 1289/2495: Burgstr.  30, Berlin
2025-08-15 17:03:10,692 - INFO - Geocoded: Burgstr.  30, Berlin -> (52.5222556, 13.4003567) confidence: 0.2535713079130456
2025-08-15 17:03:10,692 - INFO - Updated Daniel Posnanski: (52.5222556, 13.4003567)
2025-08-15 17:03:10,692 - INFO - Processing address 1290/2495: 1/2, Berlin
2025-08-15 17:03:12,428 - INFO - Geocoded: 1/2, Berlin -> (52.56186, 13.3275949) confidence: 8.875486381318407e-05
2025-08-15 17:03:12,428 - INFO - Updated Dannenbaum & Co: (52.56186, 13.3275949)
2025-08-15 17:03:12,428 - INFO - Processing address 1291/2495: Beusselstr.  25, Berlin
2025-08-15 17:03:14,265 - INFO - Geocoded: Beusselstr.  25, Berlin -> (52.5292551, 13.3288295) confidence: 8.875486381318407e-05
2025-08-15 17:03:14,265 - INFO - Updated Dantowitz Philipp: (52.5292551, 13.3288295)
2025-08-15 17:03:14,265 - INFO - Processing address 1292/2495: Behrenstr. 28, Berlin
2025-08-15 17:03:16,001 - INFO - Geocoded: Behrenstr. 28, Berlin -> (52.5155956, 13.3898461) confidence: 8.875486381318407e-05
2025-08-15 17:03:16,002 - INFO - Updated Darag Deutsch-Amerikanische Rohstoff-Gesellschaft mbH: (52.5155956, 13.3898461)
2025-08-15 17:03:16,002 - INFO - Processing address 1293/2495: Friedrichstr. 44, Berlin
2025-08-15 17:03:17,955 - INFO - Geocoded: Friedrichstr. 44, Berlin -> (52.5070054, 13.3905809) confidence: 8.875486381318407e-05
2025-08-15 17:03:17,955 - INFO - Updated David & Co: (52.5070054, 13.3905809)
2025-08-15 17:03:17,955 - INFO - Processing address 1294/2495: Nettelbeckstr. 24, Berlin
2025-08-15 17:03:24,482 - WARNING - Failed to geocode: Nettelbeckstr. 24, Berlin
2025-08-15 17:03:24,484 - ERROR - Failed to geocode address: Nettelbeckstr. 24, Berlin
2025-08-15 17:03:24,484 - INFO - Processing address 1295/2495: Hauptstr.  5, Berlin
2025-08-15 17:03:28,666 - INFO - Geocoded: Hauptstr.  5, Berlin -> (52.4898227, 13.3594033) confidence: 8.875486381318407e-05
2025-08-15 17:03:28,667 - INFO - Updated David Benedik: (52.4898227, 13.3594033)
2025-08-15 17:03:28,667 - INFO - Processing address 1296/2495: Gertraudenstr. 20, Berlin
2025-08-15 17:03:30,129 - INFO - Geocoded: Gertraudenstr. 20, Berlin -> (52.5137002, 13.4057173) confidence: 8.875486381318407e-05
2025-08-15 17:03:30,129 - INFO - Updated David Caspari: (52.51353259370718, 13.405349524367706)
2025-08-15 17:03:30,129 - INFO - Updated E. Wulff & Cie: (52.51350846285379, 13.405633000188654)
2025-08-15 17:03:30,129 - INFO - Processing address 1297/2495: Königstr. 39, Berlin
2025-08-15 17:03:32,414 - INFO - Geocoded: Königstr. 39, Berlin -> (52.4467079, 13.3813337) confidence: 8.875486381318407e-05
2025-08-15 17:03:32,414 - INFO - Updated David Felder: (52.4467079, 13.3813337)
2025-08-15 17:03:32,414 - INFO - Processing address 1298/2495: Uhlandstr.  43, Berlin
2025-08-15 17:03:34,335 - INFO - Geocoded: Uhlandstr.  43, Berlin -> (52.5920767, 13.3662024) confidence: 8.875486381318407e-05
2025-08-15 17:03:34,336 - INFO - Updated David Fiks: (52.5920767, 13.3662024)
2025-08-15 17:03:34,336 - INFO - Processing address 1299/2495: Bischofstr. 6/8, Berlin
2025-08-15 17:03:41,799 - WARNING - Failed to geocode: Bischofstr. 6/8, Berlin
2025-08-15 17:03:41,800 - ERROR - Failed to geocode address: Bischofstr. 6/8, Berlin
2025-08-15 17:03:41,800 - INFO - Processing address 1300/2495: Friedrichstr.  113, Berlin
2025-08-15 17:03:43,519 - INFO - Geocoded: Friedrichstr.  113, Berlin -> (52.5259722, 13.3876283) confidence: 8.875486381318407e-05
2025-08-15 17:03:43,520 - INFO - Updated David Hess: (52.5259722, 13.3876283)
2025-08-15 17:03:43,521 - INFO - Progress: 1300/2495 addresses processed
2025-08-15 17:03:43,931 - INFO - Processing address 1301/2495: Jüdenstr. 20, Berlin
2025-08-15 17:03:45,555 - INFO - Geocoded: Jüdenstr. 20, Berlin -> (52.5165352, 13.4105919) confidence: 0.272124500803288
2025-08-15 17:03:45,555 - INFO - Updated David Joachimsmann: (52.5165352, 13.4105919)
2025-08-15 17:03:45,555 - INFO - Processing address 1302/2495: Türrschmidtstr. 1, Berlin
2025-08-15 17:03:47,110 - INFO - Geocoded: Türrschmidtstr. 1, Berlin -> (52.5026366, 13.4758561) confidence: 8.875486381318407e-05
2025-08-15 17:03:47,119 - INFO - Updated David Kempinski: (52.5026366, 13.4758561)
2025-08-15 17:03:47,120 - INFO - Processing address 1303/2495: Carmerstr. 2, Berlin
2025-08-15 17:03:48,646 - INFO - Geocoded: Carmerstr. 2, Berlin -> (52.5078465, 13.3245115) confidence: 8.875486381318407e-05
2025-08-15 17:03:48,647 - INFO - Updated David Leder: (52.5078465, 13.3245115)
2025-08-15 17:03:48,647 - INFO - Processing address 1304/2495: Alexandrinenstr. 37, Berlin
2025-08-15 17:03:50,777 - INFO - Geocoded: Alexandrinenstr. 37, Berlin -> (52.5044945, 13.4057972) confidence: 8.875486381318407e-05
2025-08-15 17:03:50,778 - INFO - Updated David Owitz: (52.5044945, 13.4057972)
2025-08-15 17:03:50,782 - INFO - Processing address 1305/2495: Kantstr.  72, Berlin
2025-08-15 17:03:52,754 - INFO - Geocoded: Kantstr.  72, Berlin -> (52.5069808, 13.299842) confidence: 8.875486381318407e-05
2025-08-15 17:03:52,754 - INFO - Updated David Raff: (52.5069808, 13.299842)
2025-08-15 17:03:52,754 - INFO - Processing address 1306/2495: Tauentzienstr. 1, Berlin
2025-08-15 17:03:54,250 - INFO - Geocoded: Tauentzienstr. 1, Berlin -> (52.5024564, 13.3418887) confidence: 8.875486381318407e-05
2025-08-15 17:03:54,250 - INFO - Updated David Rattner: (52.5024564, 13.3418887)
2025-08-15 17:03:54,250 - INFO - Processing address 1307/2495: Schloßstr. 118, Berlin
2025-08-15 17:03:56,595 - INFO - Geocoded: Schloßstr. 118, Berlin -> (52.4625167, 13.3264583) confidence: 8.875486381318407e-05
2025-08-15 17:03:56,595 - INFO - Updated David Rosenstock Handelsvertretungen: (52.4625167, 13.3264583)
2025-08-15 17:03:56,595 - INFO - Processing address 1308/2495: Brunnenstr. 7, Berlin
2025-08-15 17:03:58,368 - INFO - Geocoded: Brunnenstr. 7, Berlin -> (52.5308194, 13.4005277) confidence: 8.875486381318407e-05
2025-08-15 17:03:58,369 - INFO - Updated David Scherbel: (52.5308194, 13.4005277)
2025-08-15 17:03:58,369 - INFO - Processing address 1309/2495: Uhlandstr. 137, Berlin
2025-08-15 17:04:00,136 - INFO - Geocoded: Uhlandstr. 137, Berlin -> (52.49344, 13.3238183) confidence: 8.875486381318407e-05
2025-08-15 17:04:00,136 - INFO - Updated David Sid: (52.49358666208037, 13.323246342984929)
2025-08-15 17:04:00,136 - INFO - Updated Fränkische Weinhandels-Gesellschaft Rothstein & Co: (52.493658806606895, 13.32328987650202)
2025-08-15 17:04:00,136 - INFO - Processing address 1310/2495: Hermannplatz 6, Berlin
2025-08-15 17:04:01,774 - INFO - Geocoded: Hermannplatz 6, Berlin -> (52.4873448, 13.4241247) confidence: 0.2292915155073439
2025-08-15 17:04:01,774 - INFO - Updated David Springer Inh. Adolph Cohn: (52.4873448, 13.4241247)
2025-08-15 17:04:01,774 - INFO - Processing address 1311/2495: Gaudystr.  1, Berlin
2025-08-15 17:04:03,224 - INFO - Geocoded: Gaudystr.  1, Berlin -> (52.5469084, 13.4125974) confidence: 8.875486381318407e-05
2025-08-15 17:04:03,224 - INFO - Updated David Weißbrod: (52.5469084, 13.4125974)
2025-08-15 17:04:03,224 - INFO - Processing address 1312/2495: Luitpoldstr.  39, Berlin
2025-08-15 17:04:04,908 - INFO - Geocoded: Luitpoldstr.  39, Berlin -> (52.4951543, 13.3470604) confidence: 0.05342208819714653
2025-08-15 17:04:04,908 - INFO - Updated David Wischnitz: (52.4951543, 13.3470604)
2025-08-15 17:04:04,908 - INFO - Processing address 1313/2495: Dircksenstr. 48/49, Berlin
2025-08-15 17:04:06,630 - INFO - Geocoded: Dircksenstr. 48/49, Berlin -> (52.5234318, 13.4071408) confidence: 0.05342208819714653
2025-08-15 17:04:06,630 - INFO - Updated David Zagorski Herren Konfektion: (52.5234318, 13.4071408)
2025-08-15 17:04:06,630 - INFO - Processing address 1314/2495: Tauentzienstr. 10, Berlin
2025-08-15 17:04:08,202 - INFO - Geocoded: Tauentzienstr. 10, Berlin -> (52.5035913, 13.3384099) confidence: 0.39856164849947184
2025-08-15 17:04:08,203 - INFO - Updated Dawid Fainleib & Co, Rauchwaren-GmbH: (52.50378735268276, 13.33902197084927)
2025-08-15 17:04:08,203 - INFO - Updated Delakur Dental Laboratoriumsbedarf Kurfürst GmbH: (52.503636354757234, 13.337978540969369)
2025-08-15 17:04:08,203 - INFO - Updated Emil Elkan: (52.503869620540264, 13.33799445512896)
2025-08-15 17:04:08,203 - INFO - Processing address 1315/2495: Friedrichstr. 237, Berlin
2025-08-15 17:04:09,898 - INFO - Geocoded: Friedrichstr. 237, Berlin -> (52.5020083, 13.3910785) confidence: 8.875486381318407e-05
2025-08-15 17:04:09,898 - INFO - Updated Dea-Film GmbH: (52.5020083, 13.3910785)
2025-08-15 17:04:09,898 - INFO - Processing address 1316/2495: ( Trade ) Eingetragen im Handelsregister/ Gründung 1917 Erloschen 1936 Keine Angabe ,  Berlin
2025-08-15 17:04:15,279 - WARNING - Failed to geocode: ( Trade ) Eingetragen im Handelsregister/ Gründung 1917 Erloschen 1936 Keine Angabe ,  Berlin
2025-08-15 17:04:15,280 - ERROR - Failed to geocode address: ( Trade ) Eingetragen im Handelsregister/ Gründung 1917 Erloschen 1936 Keine Angabe ,  Berlin
2025-08-15 17:04:15,280 - INFO - Processing address 1317/2495: Rotherstr. 16/19, Berlin
2025-08-15 17:04:17,142 - INFO - Geocoded: Rotherstr. 16/19, Berlin -> (52.5040825, 13.4496852) confidence: 0.05342208819714653
2025-08-15 17:04:17,142 - INFO - Updated Degea AG (Auergesellschaft): (52.5040825, 13.4496852)
2025-08-15 17:04:17,142 - INFO - Processing address 1318/2495: Windscheidstr. 18, Berlin
2025-08-15 17:04:18,670 - INFO - Geocoded: Windscheidstr. 18, Berlin -> (52.5056232, 13.2992922) confidence: 8.875486381318407e-05
2025-08-15 17:04:18,670 - INFO - Updated Degrophot Deutsche Groß-Photo Gesellschaft für Werbung mbH: (52.50598471630044, 13.298789599009657)
2025-08-15 17:04:18,670 - INFO - Updated Ernst Tell Fabrik chemisch-pharmazeutischer Präparate: (52.5055544707911, 13.299928373726807)
2025-08-15 17:04:18,670 - INFO - Processing address 1319/2495: Kottbusser Damm 73, Berlin
